BIO144;ADMINISTRACAO DE RECURSOS AMBIENTAIS                        ;102
BIO145;LIMNOLOGIA                                                  ;68
BIO146;FITOPLANCTON                                                ;68
BIO147;ZOOPLANCTON                                                 ;68
BIO148;ICTIOLOGIA                                                  ;68
BIO149;MALACOLOGIA                                                 ;68
BIO150;CARCINOLOGIA                                                ;68
BIO151;BOTANICA APLICADA PAISAGISMO                                ;85
BIO152;NUTRICAO MINERAL                                            ;68
BIO153;GENETICA DE POPULACOES                                      ;75
BIO154;RELACAO PLANTA-ANIMAL                                       ;68
BIO157;MICROBIOLOGIA AMBIENTAL                                     ;85
BIO158;BIOLOGIA CELULAR E MOLECULAR                                ;85
BIO159;BASES BIOLOGICAS DO  DESENVOLVIMENTO  HUMANO                ;85
BIO160;ANATOMIA E ECOLOGIA DE PLANTAS DE MANGUE                    ;85
BIO161;OCEANOGRAFIA BIOLOGICA                                      ;68
BIO162;SEXUALIDADE E EDUCACAO                                      ;68
BIO163;ECOTOXICOLOGIA E BIOMONITORAMENTO                           ;68
BIO166;FISIOLOGIA DOS ANIMAIS MARINHOS                             ;68
BIO167;BENTOLOGIA                                                  ;102
BIO168;NECTOLOGIA                                                  ;68
BIO169;ECOLOGIA DE AMBIENTES ESTUARINOS                            ;68
BIO170;GERENCIAMENTO DE AMBIENTES COSTEIROS                        ;68
BIO454;ACCS:HORTAS URBANAS-CONHECENDO E ESTIMULANDO ESTA ALTERNATIV;68
BIOA01;INTRODUCAO A BIOLOGIA COMPARADA                             ;34
BIOA02;BIOLOGIA EVOLUTIVA DE CRUSTACEA                             ;68
BIOA33;EVOLUCAO E BIOGEOGRAFIA                                     ;51
BIOA59;AMBIENTE E EDUCACAO                                         ;68
BIOA60;GENOMICA, PROTEOMICA E BIOINFORMATICA                       ;68
BIOA66;BIOETICA                                                    ;68
BIOA67;TECNOLOGIA DO DNA RECOMBINANTE                              ;68
BIOA68;BIOLOGIA SOCIAL                                             ;68
BIOA69;TOPICOS EM ECOLOGIA DE BRIOFITAS                            ;68
BIOA70;ESTUDO PRATICO EM FLORISTICA E FITOSSOCIOLOGIA              ;68
BIOA71;TOPICOS AVANCADOS EM GENETICA                               ;51
BIOA79;GENETICA PARA A AREA DE SAUDE                               ;51
BIOA80;BOTANICA APLICADA A FARMACIA                                ;68
BIOA81;BIOLOGIA APLICADA A FARMACIA                                ;68
BIOA83;GENETICA E EVOLUCAO DAS PLANTAS                             ;68
BIOA91;ANATOMIA DE MADEIRAS                                        ;68
BIOA92;INTRODUCAO AO COMPORTAMENTO ANIMAL                          ;34
