501140;EBA001;1
501140;EBA013;1
501140;EBA133;1
501140;FCH002;1
501140;ARQ003;2
501140;EBA014;2
501140;EBA134;2
501140;FCH180;2
501140;ICS011;2
501140;ARQ010;3
501140;EBA015;3
501140;EBA017;3
501140;EBA105;3
501140;EBA135;3
501140;EBA138;3
501140;EBA002;4
501140;EBA016;4
501140;EBA107;4
501140;EBA136;4
501140;EBA140;4
501140;EBA108;5
501140;EBA137;5
501140;EBA139;5
501140;EBA141;5
501140;EBA181;5
501140;EBA010;6
501140;EBA115;6
501140;EBA143;6
501140;EBA147;6
501140;ARQ009;7
501140;EBA154;7
501140;EBA168;7
501140;FCH128;7
501140;EBA178;8
580140;HACA01;1
580140;HACA04;1
580140;HACA05;1
580140;LETE43;1
580140;HACA34;2
580140;HACA37;2
580140;LETE45;2
580140;HACA49;3
515140;HACA01;1
515140;HACA04;1
515140;HACA05;1
515140;LETE43;1
515140;HACA34;2
515140;HACA37;2
515140;LETE45;2
515140;HACA49;3
189140;HACA01;1
189140;HACA09;1
189140;LETE43;1
189140;HACA34;2
189140;HACA38;2
189140;LETE45;2
189140;HACA02;3
190140;HACA01;1
190140;HACA09;1
190140;LETE43;1
190140;HACA34;2
190140;HACA38;2
190140;LETE45;2
190140;HACA02;3
387140;HACA01;1
387140;HACA03;1
387140;LETE43;1
387140;HACA34;2
387140;LETE45;2
327140;HACA01;1
327140;HACA03;1
327140;LETE43;1
327140;HACA34;2
327140;LETE45;2
286140;HACA01;1
286140;HACA10;1
286140;LETE43;1
286140;HACA34;2
286140;HACA40;2
286140;LETE45;2
286140;HACA78;3
286140;HACB17;3
226140;HACA01;1
226140;HACA10;1
226140;LETE43;1
226140;HACA34;2
226140;HACA40;2
226140;LETE45;2
226140;HACA78;3
226140;HACB17;3
303140;FCH001;1
303140;ICI175;1
303140;ICIA05;1
303140;ICIA08;1
303140;LET053;1
303140;ADM001;2
303140;FCH004;2
303140;ICI011;2
303140;ICIB67;2
303140;ICIB68;2
303140;LET054;2
303140;FCH007;3
303140;ICIA39;3
303140;ICIB69;3
303140;ICIB70;3
303140;ICIB71;3
303140;MAT021;3
303140;ICIA16;4
303140;ICIB72;4
303140;ICIB73;4
303140;ICIB74;4
303140;ICIB75;4
303140;ICIA41;5
303140;ICIB76;5
303140;ICIB77;5
303140;ICIB78;5
303140;ICIB79;5
303140;ICIB80;5
303140;ICI010;6
303140;ICIB81;6
303140;ICIB82;6
303140;ICIB83;7
303140;ICIA37;8
303140;ICIB84;8
284140;ICSA02;1
284140;ICSA04;1
284140;ICSA05;1
284140;ICSA06;1
284140;ICSA07;2
284140;ICSA08;2
284140;ICSA10;2
284140;ICSA18;2
284140;LETA15;2
284140;QUIB33;2
284140;ICS028;3
284140;ICSA11;3
284140;ICSA13;3
284140;ICSA15;3
284140;ICSA19;3
284140;ICSA12;4
284140;ICSA14;4
284140;ICSA17;4
284140;ICSA22;4
284140;ICSA09;5
284140;ICSA25;5
284140;ICSC35;5
284140;ICSC36;5
284140;ICSA20;6
284140;ICSA24;6
284140;ICSA26;6
284140;ICSA27;6
284140;ICSC40;6
284140;ICSA29;7
284140;ICSA30;7
284140;ICSC39;7
284140;ICSC41;7
284140;ICSA28;8
284140;ICSA31;8
284140;ICSA32;8
284140;ICSA34;8
284140;ICSA35;8
284140;ICSA40;8
284140;ICSA41;9
284140;ICSA42;9
221140;IMS078;1
221140;IMS178;1
221140;IMS179;1
221140;IMS180;1
221140;IMS181;1
221140;IMS182;1
221140;IMS001;2
221140;IMS006;2
221140;IMS009;2
221140;IMS023;2
221140;IMS079;2
221140;IMS139;2
221140;IMS003;3
221140;IMS024;3
221140;IMS025;3
221140;IMS026;3
221140;IMS027;3
221140;IMS076;3
221140;IMS012;4
221140;IMS028;4
221140;IMS029;4
221140;IMS030;4
221140;IMS049;4
221140;IMS112;4
221140;IMS015;5
221140;IMS048;5
221140;IMS053;5
221140;IMS054;5
221140;IMS055;5
221140;IMS056;5
221140;IMS021;6
221140;IMS051;6
221140;IMS057;6
221140;IMS142;6
221140;IMS143;6
221140;IMS144;7
221140;IMS145;7
221140;IMS146;7
221140;IMS147;7
221140;IMS148;7
221140;IMS149;7
221140;IMS151;8
221140;IMS152;9
221140;IMS153;9
221140;IMS154;10
221140;IMS155;10
508440;MUSA43;1
508440;MUSA59;1
508440;MUSA69;1
508440;MUSA92;1
508440;MUSB31;1
508440;MUSC22;1
508440;MUSA60;2
508440;MUSA70;2
508440;MUSA77;2
508440;MUSB32;2
508440;MUSC23;2
508440;MUSA61;3
508440;MUSA71;3
508440;MUSA78;3
508440;MUSB33;3
508440;MUSC24;3
508440;MUSA62;4
508440;MUSA72;4
508440;MUSA79;4
508440;MUSB34;4
508440;MUSC25;4
508440;MUSA63;5
508440;MUSA73;5
508440;MUSA80;5
508440;MUSB35;5
508440;MUSC26;5
508440;MUSC32;5
508440;MUSA64;6
508440;MUSA74;6
508440;MUSB36;6
508440;MUSC27;6
508440;MUSC33;6
508440;MUSA65;7
508440;MUSA75;7
508440;MUSA88;7
508440;MUSC28;7
508440;MUSA66;8
508440;MUSA76;8
508440;MUSA89;8
508440;MUSC29;8
508440;MUSB87;9
508440;MUSC30;9
508440;MUSC34;9
508440;MUSB88;10
508440;MUSC31;10
112140;MATA01;1
112140;MATA02;1
112140;MATA37;1
112140;MATA38;1
112140;MATA39;1
112140;MATA42;1
112140;MATA07;2
112140;MATA40;2
112140;MATA48;2
112140;MATA57;2
112140;MATA95;2
112140;MATA97;2
112140;FISA75;3
112140;MAT236;3
112140;MATA47;3
112140;MATA49;3
112140;MATA50;3
112140;MATA55;3
112140;FCHC45;4
112140;MATA51;4
112140;MATA52;4
112140;MATA58;4
112140;MATA61;4
112140;MATA68;4
112140;MATA53;5
112140;MATA54;5
112140;MATA59;5
112140;MATA62;5
112140;MATE12;5
112140;MATA60;6
112140;MATA64;6
112140;MATA65;6
112140;MATA88;6
112140;MATE11;6
112140;MATA66;7
112140;MATA67;8
220130;IMS020;1
220130;IMS178;1
220130;IMS205;1
220130;IMS024;2
220130;IMS078;3
220130;IMS198;3
220130;IMS202;3
220130;IMS028;4
220130;IMS180;4
220130;IMS012;5
220130;IMS076;5
220130;IMS204;5
220130;IMS003;6
220130;IMS199;6
280120;BIO007;1
280120;BIOA01;1
280120;BIOB23;1
280120;FISA92;1
280120;QUI030;1
280120;BIO010;2
280120;BIOB24;2
280120;BIOB26;2
280120;BIOB27;2
280120;GEOA74;2
280120;ICS001;2
280120;BIOB65;3
280120;BIOB66;3
280120;BIOB67;3
280120;BIOB68;3
280120;BIOB69;3
280120;BIO129;4
280120;BIOC01;4
280120;BIOC02;4
280120;EDCA01;4
280120;ICS053;4
280120;BIOC03;5
280120;BIOC05;5
280120;EDC140;5
280120;BIOC10;6
280120;EDCA02;6
280120;EDCB33;6
280120;BIO032;7
280120;BIOC06;7
280120;EDCB34;7
280120;ICSA43;7
280120;EDCA03;8
280120;EDCH65;8
280120;ICS026;8
280120;LETE46;8
280120;BIOC07;9
280120;EDCH66;9
280120;GEO024;9
280120;ICS021;9
202120;BIO007;1
202120;BIOA01;1
202120;BIOB23;1
202120;FISA92;1
202120;GEOA74;1
202120;QUI030;1
202120;BIO010;2
202120;BIO129;2
202120;BIOB24;2
202120;BIOB26;2
202120;BIOB27;2
202120;ICS001;2
202120;BIOB65;3
202120;BIOB66;3
202120;BIOB67;3
202120;BIOB68;3
202120;BIOB69;3
202120;ICS053;3
202120;BIOC01;4
202120;BIOC02;4
202120;BIOC10;4
202120;EDC140;4
202120;EDCA01;4
202120;BIOC03;5
202120;BIOC05;5
202120;EDCA02;5
202120;EDCB33;5
202120;BIO032;6
202120;BIOC06;6
202120;EDCB34;6
202120;GEO024;6
202120;ICS026;6
202120;ICSA43;6
202120;EDCA03;7
202120;EDCH65;7
202120;ICS021;7
202120;BIOC07;8
202120;EDCH66;8
202120;LETE46;8
380140;ADM001;1
380140;DIR159;1
380140;FCC033;1
380140;MAT013;1
380140;ECO155;2
380140;FCC034;2
380140;FCC041;2
380140;MAT020;2
380140;DIR167;3
380140;FCC035;3
380140;FCC066;3
380140;MAT023;3
380140;MAT191;3
380140;DIR161;4
380140;FCC024;4
380140;FCC036;4
380140;FCC052;4
380140;FCC060;4
380140;ECO142;5
380140;FCC037;5
380140;FCC039;5
380140;FCC040;5
380140;FCC044;5
380140;FCC009;6
380140;FCC023;6
380140;FCC045;6
380140;FCC050;6
380140;FCC051;6
380140;FCC010;7
380140;FCC038;7
380140;FCC046;7
380140;LET044;7
380140;FCC047;8
380140;FCC049;8
380140;FCC053;8
380140;FCC017;9
304140;ADM001;1
304140;DIR159;1
304140;ECO155;1
304140;FCC033;1
304140;FCC041;1
304140;MAT013;1
304140;DIR161;2
304140;DIR167;2
304140;FCC034;2
304140;FCC066;2
304140;LET044;2
304140;MAT020;2
304140;DIR164;3
304140;FCC024;3
304140;FCC035;3
304140;MAT023;3
304140;MAT191;3
304140;ECO142;4
304140;FCC036;4
304140;FCC044;4
304140;FCC052;4
304140;FCC060;4
304140;FCC037;5
304140;FCC039;5
304140;FCC040;5
304140;FCC050;5
304140;FCC051;5
304140;FCC009;6
304140;FCC023;6
304140;FCC038;6
304140;FCC045;6
304140;FCC010;7
304140;FCC046;7
304140;FCC049;7
304140;FCC053;7
304140;FCC017;8
304140;FCC047;8
305140;ECOB39;1
305140;ECOB40;1
305140;FCH001;1
305140;FCH007;1
305140;MAT047;1
305140;ECO195;2
305140;ECOB41;2
305140;FCC019;2
305140;MATA07;2
305140;MATF14;2
305140;ADM001;3
305140;ECOB42;3
305140;ECOB44;3
305140;MATF15;3
305140;DIR159;4
305140;ECOB43;4
305140;ECOB45;4
305140;ECOB46;4
305140;ECOB47;4
305140;ECOB48;5
305140;ECOB49;5
305140;ECOB51;5
305140;ECOB52;5
305140;ECO170;6
305140;ECO175;6
305140;ECOB53;6
305140;ECOB54;6
305140;ECOB55;6
305140;ECO173;7
305140;ECO196;7
305140;ECOB56;7
305140;ECO193;8
305140;ECOB57;8
306120;FCH001;1
306120;FCH024;1
306120;FCH114;1
306120;FCH124;1
306120;FCH115;2
306120;FCH125;2
306120;FCH183;2
306120;FCH331;2
306120;FCHE90;2
306120;FCHE93;2
306120;FCH116;3
306120;FCH164;3
306120;FCH291;3
306120;FCH300;3
306120;FCHE92;3
306120;FCH294;4
306120;FCH301;4
306120;FCHE91;4
306120;FCHE94;4
306120;EDCA01;5
306120;EDCA11;5
306120;ICI114;5
306120;LETE46;5
306120;EDCA02;6
306120;EDCA12;6
306120;EDC167;7
306120;EDC168;8
502141;MUSA43;1
502141;MUSA59;1
502141;MUSA69;1
502141;MUSA83;1
502141;MUSA92;1
502141;MUSB10;1
502141;MUSB31;1
502141;MUSA60;2
502141;MUSA70;2
502141;MUSA88;2
502141;MUSA93;2
502141;MUSB11;2
502141;MUSA61;3
502141;MUSA71;3
502141;MUSA77;3
502141;MUSB12;3
502141;MUSA62;4
502141;MUSA72;4
502141;MUSA78;4
502141;MUSB13;4
502141;MUSB32;4
502141;MUSA63;5
502141;MUSA73;5
502141;MUSA79;5
502141;MUSA84;5
502141;MUSB14;5
502141;MUSB33;5
502141;MUSA64;6
502141;MUSA74;6
502141;MUSA80;6
502141;MUSA85;6
502141;MUSB15;6
502141;MUSB34;6
502141;MUSA75;7
502141;MUSA86;7
502141;MUSA90;7
502141;MUSB16;7
502141;MUSA76;8
502141;MUSA87;8
502141;MUSB17;8
502141;MUSD76;8
502141;MUSB18;9
502141;MUSB87;9
502141;MUSB19;10
502141;MUSB88;10
196120;EDCB80;1
196120;MATA01;1
196120;MATA37;1
196120;MATA39;1
196120;MATA42;1
196120;EDC287;2
196120;MATA68;2
196120;MATC73;2
196120;MATC81;2
196120;MATD04;2
196120;EDCA01;3
196120;MAT236;3
196120;MATA55;3
196120;MATC94;3
196120;EDCA11;4
196120;LETE46;4
196120;MATA41;4
196120;MATA59;4
196120;MATA62;4
196120;MATC82;4
196120;EDC286;5
196120;EDCA12;5
196120;MATB19;5
196120;MATB21;5
196120;MATD05;5
196120;MATB22;6
196120;MATC68;6
196120;MATC72;6
196120;MATC76;6
196120;MATC78;6
196120;MATB20;7
196120;MATC69;7
196120;MATC77;7
196120;MATC79;7
196120;MATC70;8
196120;MATC71;9
307140;COM101;1
307140;COM111;1
307140;COM121;1
307140;COM102;2
307140;COM112;2
307140;COM122;2
307140;COM103;3
307140;COM113;3
307140;COM123;3
307140;COM104;4
307140;COM114;4
307140;COM124;4
307140;COM105;5
307140;COM115;5
307140;COM125;5
307140;COM106;6
307140;COM116;6
307140;COM126;6
307140;COM117;7
307140;COM127;7
307140;COM118;8
307141;COM101;1
307141;COM111;1
307141;COM131;1
307141;COM102;2
307141;COM112;2
307141;COM132;2
307141;COM103;3
307141;COM113;3
307141;COM133;3
307141;COM104;4
307141;COM114;4
307141;COM134;4
307141;COM105;5
307141;COM115;5
307141;COM127;5
307141;COM106;6
307141;COM116;6
307141;COM136;6
307141;COM117;7
307141;COM137;7
307141;COM118;8
503130;DANA01;1
503130;DANA05;1
503130;DANA09;1
503130;DANA13;1
503130;DANA02;2
503130;DANA06;2
503130;DANA10;2
503130;DANA14;2
503130;DANA03;3
503130;DANA07;3
503130;DANA11;3
503130;DANA04;4
503130;DANA08;4
503130;DANA12;4
503130;DAN001;5
503130;DAN005;5
503130;DAN265;5
503130;DAN163;6
581120;DANA13;1
581120;DANA60;1
581120;DANA64;1
581120;DANA68;1
581120;DANA14;2
581120;DANA61;2
581120;DANA65;2
581120;DANA69;2
581120;DANA62;3
581120;DANA66;3
581120;DANA70;3
581120;EDCA01;3
581120;DANA63;4
581120;DANA67;4
581120;DANA71;4
581120;EDCA02;4
581120;DANA16;5
581120;DANA21;5
581120;DANA72;5
581120;EDCA11;5
581120;DANA17;6
581120;DANA22;6
581120;DANA73;6
581120;EDCA12;6
581120;DANA74;7
581120;LETE46;7
581120;DANA75;8
503120;DANA01;1
503120;DANA05;1
503120;DANA09;1
503120;DANA13;1
503120;DANA02;2
503120;DANA06;2
503120;DANA10;2
503120;DANA14;2
503120;DANA03;3
503120;DANA07;3
503120;DANA11;3
503120;DANA04;4
503120;DANA08;4
503120;DANA12;4
503120;EDCA01;4
503120;LETE46;4
503120;DANA16;5
503120;DANA18;5
503120;DANA21;5
503120;EDCA11;5
503120;DANA17;6
503120;DANA19;6
503120;DANA22;6
503120;EDCA02;6
503120;EDCA12;6
503120;DANA20;7
512140;ARQ003;1
512140;EBA017;1
512140;EBA152;1
512140;FCH002;1
512140;LET042;1
512140;ARQ005;2
512140;EBA153;2
512140;EBA159;2
512140;EBA182;2
512140;LET043;2
512140;ARQ004;3
512140;EBA003;3
512140;EBA135;3
512140;EBA155;3
512140;ARQ010;4
512140;ARQ011;4
512140;EBA138;4
512140;EBA156;4
512140;EBA158;4
512140;EBA157;5
512140;EBA161;5
512140;FIS136;5
512140;MAT219;5
512140;EBA105;6
512140;EBA147;6
512140;EBA154;6
512140;EBA162;6
512140;EBA164;6
512140;EBA160;7
512140;EBA165;7
512140;EBA183;7
512140;ECO001;7
512140;DIR159;8
512140;EBA163;8
512140;EBA166;8
512140;FCH006;8
512140;EBA167;9
512140;EBA168;9
512140;EBA184;10
382140;DIR213;1
382140;DIRA45;1
382140;FCH001;1
382140;FCH007;1
382140;FCH124;1
382140;DIRA74;2
382140;DIRA79;2
382140;DIRA80;2
382140;DIRA81;2
382140;ECOA27;2
382140;DIR007;3
382140;DIRA75;3
382140;DIRA82;3
382140;DIRA83;3
382140;DIRA84;3
382140;DIRA85;4
382140;DIRA86;4
382140;DIRA87;4
382140;DIRA88;4
382140;DIRA89;4
382140;DIR031;5
382140;DIR035;5
382140;DIR038;5
382140;DIR194;5
382140;DIRA90;5
382140;DIR032;6
382140;DIR036;6
382140;DIR039;6
382140;DIR195;6
382140;DIRA91;6
382140;DIR040;7
382140;DIR043;7
382140;DIR049;7
382140;DIR190;7
382140;DIRA92;7
382140;DIR041;8
382140;DIR044;8
382140;DIR050;8
382140;DIR192;8
382140;DIRA93;8
382140;DIR015;9
382140;DIR046;9
382140;DIR063;9
382140;DIRA94;9
382140;DIRA95;9
382140;DIR016;10
382140;DIR034;10
382140;DIRA76;10
382140;DIRA77;10
382140;DIRA78;10
382140;DIRA96;11
382140;FCH057;11
382140;DIR189;12
382140;DIRA97;12
308140;DIR213;1
308140;DIRA45;1
308140;DIRA75;1
308140;ECOA27;1
308140;FCH001;1
308140;FCH007;1
308140;DIRA74;2
308140;DIRA79;2
308140;DIRA82;2
308140;DIRA83;2
308140;FCH124;2
308140;IPSA01;2
308140;DIR007;3
308140;DIRA80;3
308140;DIRA84;3
308140;DIRA86;3
308140;DIRA88;3
308140;DIRA89;3
308140;DIR030;4
308140;DIR031;4
308140;DIR192;4
308140;DIR194;4
308140;DIRA85;4
308140;DIRA90;4
308140;DIR032;5
308140;DIR035;5
308140;DIR038;5
308140;DIR046;5
308140;DIR195;5
308140;DIRA91;5
308140;DIR036;6
308140;DIR039;6
308140;DIR043;6
308140;DIR049;6
308140;DIR190;6
308140;DIRA92;6
308140;DIR015;7
308140;DIR040;7
308140;DIR044;7
308140;DIR050;7
308140;DIRA93;7
308140;DIRA95;7
308140;DIR016;8
308140;DIR041;8
308140;DIR045;8
308140;DIRA76;8
308140;DIRA94;8
308140;DIRA96;8
308140;DIR034;9
308140;DIR189;9
308140;DIRA78;9
308140;DIRA97;9
308140;DIRA77;10
315110;BIO159;1
315110;EDCA16;1
315110;EDCD40;1
315110;EDCD48;1
315110;EDCD76;1
315110;FCH001;1
315110;DAN062;2
315110;EDCD49;2
315110;EDCD50;2
315110;EDCD52;2
315110;FCH007;2
315110;ICS007;2
315110;EDCD51;3
315110;EDCD53;3
315110;EDCD54;3
315110;EDCD55;3
315110;EDCD56;3
315110;EDCD75;3
315110;EDCD57;4
315110;EDCD59;4
315110;EDCD62;4
315110;ICS021;4
315110;LETE46;4
315110;EDC238;5
315110;EDCA01;5
315110;EDCD60;5
315110;EDCD61;5
315110;EDCD71;5
315110;EDCD64;6
315110;EDCD70;6
315110;EDCD72;6
315110;EDC243;7
315110;EDCA02;7
315110;EDCD58;7
315110;EDCD73;7
315110;EDCD74;8
203140;ENFA84;1
203140;ENFA85;1
203140;ENFA86;1
203140;ENFC27;1
203140;ISCA82;1
203140;LETA40;1
203140;MATD03;1
203140;BIOB09;2
203140;ENFB19;2
203140;ICS052;2
203140;ICSA97;2
203140;ICSB23;2
203140;ENFC28;3
203140;ENFC29;3
203140;ICSA98;3
203140;ICSB04;3
203140;ICSB05;3
203140;ICSB06;3
203140;ICSB07;3
203140;ENFC30;4
203140;ENFC31;4
203140;ENFC32;4
203140;ICS066;4
203140;NUT150;4
203140;ENFA91;5
203140;ENFC33;5
203140;ENFC34;5
203140;ICSB13;5
203140;ICSB14;5
203140;IPSC70;5
203140;ENFC35;6
203140;ENFC36;6
203140;ENFC37;6
203140;ENFC38;6
203140;ENFA97;7
203140;ENFC39;7
203140;ENFC40;7
203140;ENFC41;7
203140;ENFC42;7
203140;ENFC43;8
203140;ENFC44;8
203140;ENFB20;9
203140;ENFB21;10
216140;IMS001;1
216140;IMS010;1
216140;IMS011;1
216140;IMS048;1
216140;IMS050;1
216140;IMS180;1
216140;IMS003;2
216140;IMS014;2
216140;IMS015;2
216140;IMS035;2
216140;IMS047;2
216140;IMS051;2
216140;IMS002;3
216140;IMS006;3
216140;IMS031;3
216140;IMS040;3
216140;IMS049;3
216140;IMS052;3
216140;IMS005;4
216140;IMS032;4
216140;IMS033;4
216140;IMS034;4
216140;IMS036;5
216140;IMS038;5
216140;IMS041;5
216140;IMS042;6
216140;IMS043;6
216140;IMS045;6
216140;IMS037;7
216140;IMS039;7
216140;IMS044;7
216140;IMSA74;8
216140;IMSA76;8
216140;IMSA75;9
216140;IMSA77;9
102140;ARQ013;1
102140;ENG446;1
102140;FIS121;1
102140;GEOA01;1
102140;MATA01;1
102140;MATA02;1
102140;ARQ134;2
102140;ENG447;2
102140;FIS122;2
102140;MATA03;2
102140;MATA07;2
102140;ENGA50;3
102140;ENGN89;3
102140;FIS123;3
102140;MATA04;3
102140;QUI029;3
102140;ENG003;4
102140;ENG370;4
102140;ENGA51;4
102140;ENGN90;4
102140;MAT045;4
102140;MAT236;4
102140;ENG301;5
102140;ENG304;5
102140;ENGA52;5
102140;ENGA53;5
102140;ENGA54;5
102140;MAT174;5
102140;DIR175;6
102140;ENG114;6
102140;ENG269;6
102140;ENG298;6
102140;ENG305;6
102140;ENGA55;6
102140;ENG118;7
102140;ENG136;7
102140;ENG296;7
102140;ENG299;7
102140;ENG300;7
102140;ENGA56;7
102140;ENG119;8
102140;ENG273;8
102140;ENG297;8
102140;ENG303;8
102140;ENG371;8
102140;ENGA57;8
102140;ENGA58;9
102140;ENGA60;9
102140;ENG302;10
194140;ENGJ18;1
194140;FIS121;1
194140;MATA01;1
194140;MATA02;1
194140;ARQ011;2
194140;ARQ013;2
194140;FIS122;2
194140;MATA03;2
194140;ENGA50;3
194140;FIS123;3
194140;MATA04;3
194140;MATA07;3
194140;ENG370;4
194140;ENGJ17;4
194140;ENGJ19;4
194140;ENGJ20;4
194140;ENGJ21;4
194140;ENGJ44;4
194140;ENG269;5
194140;ENGC30;5
194140;ENGJ22;5
194140;ENGJ25;5
194140;MAT174;5
194140;ENG304;6
194140;ENGJ23;6
194140;ENGJ27;6
194140;ENGJ28;6
194140;ENGJ29;6
194140;ENGG62;7
194140;ENGJ16;7
194140;ENGJ24;7
194140;ENGL73;7
194140;GEOA17;7
194140;ENG371;8
194140;ENGA58;8
194140;ENGJ33;8
194140;ENGJ34;8
194140;ENGJ38;8
194140;ENGJ26;9
194140;ENGJ31;9
194140;ENGJ32;9
194140;ENGJ36;9
194140;ENGA57;10
194140;ENGJ35;10
194140;ENGJ37;10
194140;ENGJ40;10
194140;ENGJ39;11
194140;ENGJ41;11
194140;ENGJ42;11
194140;ENGJ43;12
186140;FIS121;1
186140;MATA01;1
186140;MATA02;1
186140;QUI029;1
186140;ENGC26;2
186140;ENGG51;2
186140;FIS122;2
186140;MATA03;2
186140;MATA07;2
186140;ENGA47;3
186140;ENGC40;3
186140;FIS123;3
186140;MATA04;3
186140;MATA97;3
186140;ENG269;4
186140;ENGC30;4
186140;ENGC32;4
186140;MAT236;4
186140;MATA37;4
186140;ENGC24;5
186140;ENGC25;5
186140;ENGC41;5
186140;ENGG52;5
186140;ENGG62;5
186140;MATA47;5
186140;ENG370;6
186140;ENGC33;6
186140;ENGC50;6
186140;MAT174;6
186140;MATA40;6
186140;ENGC63;7
186140;ENGG53;7
186140;MATA49;7
186140;MATA52;7
186140;MATA55;7
186140;ENGG54;8
186140;ENGG56;8
186140;MATA51;8
186140;MATA58;8
186140;MATA59;8
186140;ENGD33;9
186140;ENGG57;9
186140;MATA61;9
186140;MATA62;9
186140;MATA82;9
186140;ECO151;10
186140;ENGG55;10
186140;ENGG58;10
186140;ENGG59;11
186140;ENGG60;11
186140;ADM012;12
186140;DIR175;12
186140;ENGG61;12
188140;MATA01;1
188140;MATA02;1
188140;FIS121;2
188140;MATA03;2
188140;MATA38;2
188140;ENG269;3
188140;MATA07;3
188140;MATA37;3
188140;MATA48;3
188140;FIS122;4
188140;MATA04;4
188140;MATA40;4
188140;FIS123;5
188140;FIS124;5
188140;MATC30;5
188140;QUIB50;5
188140;ENG003;6
188140;ENGD02;6
188140;ENGD06;6
