196120;"MATB20";"MATC73"
196120;"MATB20";"MATA41"
196120;"MATC78";"MATA62"
196120;"MATC76";"EDCA11"
196120;"MATC72";"MATA62"
196120;"MATC68";"EDCA11"
196120;"MATB22";"MATA41"
196120;"MATD05";"MATD04"
196120;"MATB21";"MATA41"
196120;"MATB21";"MATA37"
196120;"MATB19";"MATA55"
196120;"EDCA12";"EDCA11"
196120;"MATC82";"MATA55"
196120;"MATA62";"MATA55"
196120;"MATA59";"MATC81"
196120;"MATC94";"MATA42"
196120;"MATA55";"MATD04"
196120;"MAT236";"MATA42"
196120;"MAT236";"MATA01"
196120;"MATD04";"MATA37"
196120;"MATC81";"MATA39"
196120;"MATC73";"MATA42"
102140;"ENGH54";"ENGA60"
102140;"ENG302";"ENG296"
102140;"ENG302";"ENG118"
102140;"ENGA60";"MATA07"
102140;"ENGA60";"MAT174"
102140;"ENGA60";"ENGA56"
102140;"ENGA60";"ENGA53"
102140;"ENGA60";"ENGA52"
102140;"ENGA60";"ENG447"
102140;"ENGA60";"ENG305"
102140;"ENGA60";"ENG300"
102140;"ENGA60";"ENG296"
102140;"ENGA60";"ENG269"
102140;"ENGA60";"ENG136"
102140;"ENGA60";"ENG114"
102140;"ENGA60";"ENG003"
102140;"ENGA60";"DIR175"
102140;"ENGA58";"MAT236"
102140;"ENGA58";"ENG297"
102140;"ENGA57";"ENG296"
102140;"ENG371";"MAT236"
102140;"ENG371";"ENG370"
102140;"ENG303";"ENG136"
102140;"ENG297";"ENG296"
102140;"ENG273";"ENG296"
102140;"ENG273";"ENG136"
102140;"ENG119";"ENG118"
102140;"ENGA56";"ENGA55"
102140;"ENG300";"ENG298"
102140;"ENG299";"ENG298"
102140;"ENG296";"ENGA54"
102140;"ENG136";"ENG370"
102140;"ENG118";"ENGA53"
102140;"ENG118";"ENG298"
102140;"ENGA55";"ENGA54"
102140;"ENG305";"ENGA54"
102140;"ENG305";"ENG304"
102140;"ENG298";"ENG301"
102140;"ENG114";"ENG301"
102140;"MAT174";"MAT045"
102140;"ENGA54";"GEOA01"
102140;"ENGA54";"ENGA50"
102140;"ENGA54";"ENG285"
102140;"ENGA53";"MAT236"
102140;"ENGA53";"ENGA51"
102140;"ENGA52";"ENGA50"
102140;"ENG304";"GEOA01"
102140;"ENG304";"ENGA50"
102140;"ENG301";"ENG285"
102140;"MAT236";"MATA03"
102140;"MAT045";"MATA04"
102140;"ENGA51";"QUI029"
102140;"ENG370";"MATA04"
102140;"ENG370";"FIS122"
102140;"ENG285";"ENGA49"
102140;"ENG003";"FIS123"
102140;"MATA04";"MATA03"
102140;"FIS123";"FIS122"
102140;"ENGA50";"ARQ134"
102140;"ENGA49";"MATA03"
102140;"ENGA49";"FIS121"
102140;"MATA07";"MATA01"
102140;"MATA03";"MATA02"
102140;"MATA03";"MATA01"
102140;"FIS122";"FIS121"
102140;"ENG447";"ENG446"
102140;"ARQ134";"ARQ013"
194140;"ENGJ43";"ENGJ42"
194140;"ENGJ42";"ENGJ37"
194140;"ENGJ42";"ENGJ36"
194140;"ENGJ41";"ENGJ37"
194140;"ENGJ41";"ENGJ36"
194140;"ENGJ39";"ENGJ35"
194140;"ENGJ39";"ENGJ27"
194140;"ENGJ40";"ENGJ38"
194140;"ENGJ40";"ENGJ34"
194140;"ENGJ40";"ENGJ27"
194140;"ENGJ37";"ENGJ29"
194140;"ENGJ35";"ENGJ31"
194140;"ENGJ36";"ENGJ33"
194140;"ENGJ36";"ENGJ29"
194140;"ENGJ32";"ENGJ27"
194140;"ENGJ32";"ENGJ16"
194140;"ENGJ31";"ENGJ16"
194140;"ENGJ26";"ENGJ34"
194140;"ENGJ38";"ENGJ28"
194140;"ENGJ38";"ENGJ22"
194140;"ENGJ34";"ENGJ24"
194140;"ENGJ33";"ENGL73"
194140;"ENG371";"ENG370"
194140;"GEOA17";"ENGJ25"
194140;"ENGL73";"ENGJ28"
194140;"ENGJ24";"ENGJ23"
194140;"ENGJ29";"ENGJ25"
194140;"ENGJ28";"ENGJ25"
194140;"ENGJ27";"ENGJ19"
194140;"ENGJ23";"MATA01"
194140;"ENGJ23";"ARQ013"
194140;"ENG304";"ENGJ44"
194140;"ENG304";"ENGA50"
194140;"MAT174";"MATA07"
194140;"ENGJ25";"MATA04"
194140;"ENGJ22";"MATA07"
194140;"ENGJ22";"ENGJ21"
194140;"ENGC30";"MATA03"
194140;"ENGJ21";"MATA07"
194140;"ENGJ20";"MATA07"
194140;"ENGJ19";"ENGA50"
194140;"ENG370";"MATA04"
194140;"ENG370";"FIS122"
194140;"MATA07";"MATA01"
194140;"MATA04";"MATA03"
194140;"FIS123";"FIS122"
194140;"ENGA50";"ENGJ18"
194140;"ENGA50";"ARQ013"
194140;"MATA03";"MATA02"
194140;"MATA03";"MATA01"
194140;"FIS122";"FIS121"
186140;"ENGG61";"ENGG60"
186140;"ENGG60";"MATA82"
186140;"ENGG60";"ENGG58"
186140;"ENGG60";"ENGG56"
186140;"ENGG59";"MATA82"
186140;"ENGG59";"ENGG58"
186140;"ENGG59";"ENGG56"
186140;"ENGG58";"ENGC50"
186140;"ENGG55";"MATA59"
186140;"ECO151";"MAT236"
186140;"MATA82";"MATA59"
186140;"MATA82";"MATA58"
186140;"MATA62";"MATA55"
186140;"MATA61";"MATA49"
186140;"ENGG57";"MATA59"
186140;"ENGG57";"ENGG56"
186140;"ENGG57";"ENGG54"
186140;"ENGD33";"ENGC50"
186140;"MATA59";"MATA49"
186140;"MATA58";"MATA49"
186140;"MATA51";"MATA97"
186140;"ENGG56";"ENGC50"
186140;"ENGG56";"ENGC41"
186140;"ENGG54";"MATA49"
186140;"ENGG54";"ENGG53"
186140;"ENGG54";"ENGC63"
186140;"MATA55";"MATA37"
186140;"MATA52";"MATA40"
186140;"MATA49";"ENGC50"
186140;"ENGG53";"ENGG52"
186140;"ENGG53";"ENGC50"
186140;"ENGG53";"ENGC33"
186140;"ENGC63";"ENGC50"
186140;"ENGC63";"ENGC33"
186140;"MATA40";"MATA37"
186140;"MAT174";"MATA37"
186140;"MAT174";"MATA04"
186140;"ENGC50";"ENGC40"
186140;"ENGC33";"ENGC24"
186140;"ENG370";"MATA04"
186140;"ENG370";"FIS122"
186140;"MATA47";"MATA97"
186140;"MATA47";"MATA37"
186140;"ENGG52";"MATA37"
186140;"ENGG52";"ENGC32"
186140;"ENGC41";"ENGC32"
186140;"ENGC25";"MATA04"
186140;"ENGC25";"FIS123"
186140;"ENGC25";"ENGC32"
186140;"ENGC24";"MATA04"
186140;"ENGC24";"ENGC32"
186140;"MAT236";"MATA03"
186140;"ENGC32";"MATA07"
186140;"ENGC32";"MATA03"
186140;"ENGC30";"MATA03"
186140;"ENGC30";"FIS121"
186140;"MATA04";"MATA07"
186140;"MATA04";"MATA03"
186140;"FIS123";"MATA03"
186140;"FIS123";"FIS122"
186140;"ENGC40";"ENGC26"
186140;"ENGA47";"QUI029"
186140;"ENGA47";"FIS122"
186140;"MATA07";"MATA01"
186140;"MATA03";"MATA02"
186140;"MATA03";"MATA01"
186140;"FIS122";"MATA02"
186140;"FIS122";"MATA01"
186140;"FIS122";"FIS121"
188140;"ENGH70";"ENGF95"
188140;"ENGH70";"ENGD06"
188140;"ENGH70";"ENG032"
188140;"ENGH70";"ENG009"
188140;"ENGG02";"ENG032"
188140;"ENGF97";"ENGF96"
188140;"ENG037";"ENGG03"
188140;"ENG037";"ENGD02"
188140;"ENG031";"MATA04"
188140;"ENG031";"ENGD02"
188140;"ENGG05";"ENGF95"
188140;"ENGG05";"ENGD06"
188140;"ENGG05";"ENG032"
188140;"ENGG05";"ENG009"
188140;"ENGG01";"ENG032"
188140;"ENGF96";"ENGF95"
188140;"ENGF96";"ENG009"
188140;"ENG179";"ENGD06"
188140;"ENGF99";"ENG032"
188140;"ENGF95";"ENGF93"
188140;"ENG009";"ENGF93"
188140;"ENGF93";"ENGG03"
188140;"ENG229";"ENGF94"
188140;"ENG229";"ENGF91"
188140;"ENG229";"ENGF79"
188140;"ENG032";"ENGF94"
188140;"ENGG03";"MATA07"
188140;"ENGG03";"MATA04"
188140;"ENGF94";"ENG003"
188140;"ENGF79";"FIS122"
188140;"ENGF79";"ENGF57"
188140;"ENGF79";"ENGD06"
188140;"ENG314";"FIS122"
188140;"ENG314";"ENGF91"
188140;"ENG314";"ENGD06"
188140;"ENGF91";"QUIB50"
188140;"ENGF91";"FIS122"
