BIOB30;BIODIVERSIDADE E CONSERVAÇÃO                                ;68
BIOA66;BIOÉTICA                                                    ;68
GEO141;BIOGEOGRAFIA                                                ;68
BIOD55;BIOLOGIA DOS FUNGOS                                         ;68
BIOA02;BIOLOGIA EVOLUTIVA DE CRUSTÁCEA                             ;68
BIO128;BIOLOGIA MARINHA I                                          ;85
BIO009;BIOLOGIA SANITARIA                                          ;85
BIOA68;BIOLOGIA SOCIAL                                             ;68
ICS005;BIOQUIMICA METABOLICA I                                     ;68
ICSC37;BIOQUÍMICA METABÓLICA PARA CIÊNCIAS BIOLÓGICAS              ;68
BIO136;BIOQUIMICA VEGETAL                                          ;102
BIO151;BOTANICA APLICADA PAISAGISMO                                ;85
BIO139;BOTANICA ECONOMICA                                          ;51
BIO150;CARCINOLOGIA                                                ;68
ENG269;CIÊNCIAS DO AMBIENTE                                        ;68
BIOB35;COGNIÇÃO ANIMAL                                             ;68
BIOB38;CONSERVAÇÃO DA CONECTIVIDADE                                ;68
BIOD53;CULTURA DE TECIDOS VEGETAIS                                 ;68
EDC283;CURRÍCULO                                                   ;68
EBA004;DESENHO I                                                   ;102
DIR034;DIREITO AMBIENTAL                                           ;68
ICI114;DOCUMENTACAO II                                             ;68
BIOB32;ECOFISIOLOGIA ANIMAL                                        ;68
BIOC82;ECOLOGIA COMPORTAMENTAL                                     ;68
BIO169;ECOLOGIA DE AMBIENTES ESTUARINOS                            ;68
BIOC84;ECOLOGIA MARINHA                                            ;85
BIO163;ECOTOXICOLOGIA E BIOMONITORAMENTO                           ;68
ENF123;EDUCACAO EM SAUDE II                                        ;51
BIOD39;Espongiologia                                               ;34
BIOA70;ESTUDO PRÁTICO EM FLORÍSTICA E FITOSSOCIOLOGIA              ;68
FCH317;ETNOLOGIA DO BRASIL                                         ;68
BIO143;EVOLUCAO DO PENSAMENTO CIENTIFICO                           ;85
BIOA33;EVOLUCAO E BIOGEOGRAFIA                                     ;51
BIOC81;FERRAMENTAS COMPUTACIONAIS P/ ANÁLISE DE DADOS EM C. BIOL.  ;68
GEO231;FERTILIDADE DO SOLO                                         ;85
BIO166;FISIOLOGIA DOS ANIMAIS MARINHOS                             ;68
BIO146;FITOPLANCTON                                                ;68
ICS057;FUNDAMENTOS DA BIOTECNOLOGIA APLICADA A SAÚDE               ;85
ECO001;FUNDAMENTOS DE ECONOMIA                                     ;45
BIOD61;FUNDAMENTOS DE GESTÃO AMBIENTAL                             ;68
BIO153;GENETICA DE POPULACOES                                      ;75
BIOA83;GENÉTICA E EVOLUÇÃO DAS PLANTAS                             ;68
BIO103;GENETICA HUMANA                                             ;68
BIOA60;GENÔMICA, PROTEÔMICA E BIOINFORMÁTICA                       ;68
GEO002;GEOGRAFIA FISICA II                                         ;68
BIO170;GERENCIAMENTO DE AMBIENTES COSTEIROS                        ;68
BIO119;HISTOLOGIA DE PLANTAS SUPERIORES                            ;85
EDCA05;HISTÓRIA DA EDUCAÇÃO BRASILEIRA                             ;68
BIO148;ICTIOLOGIA                                                  ;68
ICS045;IMUNOLOGIA I                                                ;68
BIO011;INTRODUCAO  AO ESTUDO DOS MAMIFEROS                         ;68
BIOB31;INTRODUÇÃO À ANÁLISE MULTIVARIADA EM ECOLOGIA               ;68
BIOC79;INTRODUÇÃO À BIOLOGIA E ECOLOGIA DOS RECIFES                ;68
BIOB37;INTRODUÇÃO À MODELAGEM DE SISTEMAS BIOLÓGICOS               ;68
GEO232;INTRODUÇÃO À OCEANOGRAFIA                                   ;68
BIOA92;INTRODUÇÃO AO COMPORTAMENTO ANIMAL                          ;34
BIOB42;INTRODUÇÃO AO DELINEAMENTO AMOSTRAL EM ECOLOGIA             ;68
BIO145;LIMNOLOGIA                                                  ;68
BIOD38;Macroalgas marinhas                                         ;68
BIO149;MALACOLOGIA                                                 ;68
EDC116;MEDIDAS EDUCACIONAIS I                                      ;51
BIOB28;MEIOFAUNA                                                   ;68
BIO157;MICROBIOLOGIA AMBIENTAL                                     ;85
BIOC80;MICROINVERTEBRADOS AQUÁTICOS                                ;68
BIOB33;MORFOLOGIA FUNCIONAL DOS VERTEBRADOS                        ;68
BIO168;NECTOLOGIA                                                  ;68
BIOB34;NEMATOLOGIA                                                 ;68
BIO152;NUTRICAO MINERAL                                            ;68
BIO161;OCEANOGRAFIA BIOLOGICA                                      ;68
BIOD37;Origem e Evolução das Plantas Terrestres                    ;34
BIOD62;PALEOECOLOGIA                                               ;68
ICS016;PARASITOLOGIA II                                            ;85
GEO102;PEDOLOGIA                                                   ;85
MEV123;PISCICULTURA                                                ;68
BIOC83;PLANCTOLOGIA                                                ;68
BIOD54;PLANTAS E ALGAS DE AMBIENTES COSTEIROS                      ;68
BIOD48;PLANTAS, POVOS E AMBIENTE                                   ;51
BIO137;POLUICAO AMBIENTAL                                          ;85
ENG271;QUALIDADE DA AGUA II                                        ;68
QUI128;QUIMICA AMBIENTAL                                           ;102
QUI032;QUIMICA ANALITICA                                           ;102
GEO048;RECURSOS ENERGETICOS I                                      ;68
BIO142;REGULACAO  NEUROENDOCRINA DOS INVERTEBRADOS                 ;68
BIO154;RELACAO PLANTA-ANIMAL                                       ;68
BIO162;SEXUALIDADE E EDUCACAO                                      ;68
BIO012;SISTEMÁTICA E EVOLUÇÃO DE INSECTA                           ;68
EDCA04;SOCIEDADE E EDUCAÇÃO                                        ;68
EDC278;SOCIOLOGIA DA EDUCACAO 1                                    ;68
EDC142;TÉCNICAS E RECURSOS AUDIO-VISUAIS                           ;119
BIOA67;TECNOLOGIA DO DNA RECOMBINANTE                              ;68
BIOD41;Temas de Biologia Celular:Relação Patógeno-Célula hospedeira;51
BIOA71;TÓPICOS AVANÇADOS EM GENÉTICA                               ;51
BIOA69;TÓPICOS EM ECOLOGIA DE BRIÓFITAS                            ;68
ECO145;TOPICOS ESPECIAIS DA ECON. DOS RECURSOS DO MEIO AMBIENTE    ;51
BIOC74;ZOOLOGIA DE CAMPO II                                        ;85
BIO147;ZOOPLANCTON                                                 ;68
BIO124;ZOOTOXICOLOGIA                                              ;68
BIO007;Introdução a Biologia                                       ;68
FAR454;ACC/:BUSCA RACIONAL DE NOVOS FÁRMACOS DE ORIGEM VEGETAL     ;68
BIO454;ACC:HORTAS URBANAS-CONHECENDO E ESTIMULANDO ESTA ALTERNATIVA;68
BIOC88;ACCS - CIÊNCIA, COMUNICAÇÃO E CIDADANIA: Engajamento da soci;68
FCHK23;ACCS - POLÍTICAS PÚBLICAS E METODOLOGIAS PARTICIPATIVAS NA  ;68
EDCH82;ACCS - SABERES E FAZERES DA CULTURA POPULAR NA EDUCAÇÃO     ;68
BIOB41;BOTÂNICA ESTRUTURAL APLICADA À TAXONOMIA DE ANGIOSPERMAS    ;68
BIOB64;ECOLOGIA NA SOCIEDADE CONTEMPORÂNEA                         ;68
BIOB40;FUNDAMENTOS DE TAXONOMIA ZOOLÓGICA                          ;68
BIOC77;PERCEP.DOS EFEITOS DOS AGROT.SOBRE A S.HUM.E AMB.A.A.TRANSDI;51
BIOB39;SISTEMÁTICA, ECOLOGIA E HISTÓRIA NATURAL DOS ANFÍBIOS       ;68
ECO145;TOPCOS ESPECIAIS DA ECON. DOS RECURSOS DO MEIO AMBIENTE     ;45
FCC033;CONTABILIDADE  INTRODUTORIA I                               ;68
FCC034;CONTABILIDADE  INTRODUTORIA II                              ;68
FCC041;MET.PESQ.APLIC.CONTABILIDADE                                ;68
FCC035;CONTABILIDADE  INTERMEDIARIA                                ;68
FCC066;ECONOMIA  DAS ORGANIZAÇÕES                                  ;68
FCC024;CONTABILIDADE DE CUSTOS                                     ;68
FCC036;CONTABILIDADE AVANCADA                                      ;68
FCC052;INFORM.APLICADA CONTABILIDADE                               ;68
FCC060;MACROECONOMIA                                               ;68
FCC037;TEORIA DA CONTABILIDADE                                     ;68
FCC039;ANALISE DE CUSTOS                                           ;68
FCC040;CONTABILIDADE TRIBUTARIA                                    ;68
FCC044;ORCAMENTO E FIN.GOVERNAMENTAL                               ;68
FCC023;ANALISE DAS DEMONST.CONTABEIS                               ;68
FCC045;ORCAMENTO EMP.PLAN.ESTRATEGICO                              ;68
FCC051;INST.FINAN.MERCADO DE CAPITAIS                              ;68
FCC010;AUDITORIA II                                                ;68
FCC038;ETICA GERAL E PROFISSIONAL                                  ;68
FCC046;SISTEMA INFORMACAO GERENCIAL                                ;68
FCC047;INTRODUCAO A CONTROLADORIA                                  ;68
FCC049;PERICIA CONTABIL E ARBITRAGEM                               ;68
FCC053;AUDITORIA GOVERNAMENTAL                                     ;68
FCC017;ESTAGIO EM CONTABILIDADE                                    ;204
FCCB91;ACCS-EXT.U.D.CIENT.TEC.INOV.:REG.PAT.DE INVENÇÃO            ;68
FCCB70;ACCS:AÇÃO PEDAG CONTÁBIL-FINANC:TECN SOCIAL..PRESERV. AMBIEN;68
ADM143;CHEFIA E LIDERANCA I-A                                      ;68
ADM007;COMUNICACAO I                                               ;68
FCC032;CONTABILIDADE CONSTRUCAO CIVIL                              ;68
FCC014;CONTABILIDADE DE SEGUROS                                    ;68
FCC056;CONTABILIDADE ESTRATEGICA                                   ;68
FCC054;CONTABILIDADE HOSPITALAR                                    ;68
FCC055;CONTABILIDADE INTERNACIONAL                                 ;68
FCC062;CONTABILIDADE PARA ORGANIZAÇÕES DO TERCEIRO SETOR           ;68
FCC015;CONTABILIDADE RURAL                                         ;68
ECO165;CONTABILIDADE SOCIAL                                        ;85
FCC057;CONTABILIDADE TRIBUTARIA II                                 ;68
FCCB59;CONTROLADORIA AMBIENTAL                                     ;68
ECO156;ECONOMIA CLASSICA                                           ;68
ECO185;ECONOMIA DA TECNOLOGIA                                      ;68
ECO187;ECONOMIA DO SETOR TERCIARIO                                 ;68
LET047;ESPANHOL INSTRUMENTAL I  N-100                              ;51
FCC061;FUNDAMENTOS DA ANALISE DE INVESTIMENTOS                     ;68
FCC064;GESTÃO CONTABIL - ASPECTO ECONCÔMICO E FINANCEIRO           ;68
FCC059;JOGOS DE NEGOCIOS                                           ;68
DIR164;LEGISLACÃO SOCIAL E DIREITO DO TRABALHO                     ;68
FCC065;LIDERANÇA SITUACIONAL                                       ;68
FCC048;MERCADOLOGICA                                               ;68
FCC043;MONOGRAFIA                                                  ;68
FCC042;PROJETO DE PESQ.CONTABILIDADE                               ;68
FCC063;SISTEMAS ORGANIZACIONAIS                                    ;68
ECO162;TEORIA NEOCLASSICA                                          ;68
FCC058;TOP.CONT.DE CONTAB.- SEMINARIO                              ;68
LETA36;LEITURA DE TEXTOS EM LINGUA ESPANHOLA                       ;68
ECOB39;EVOLUÇÃO DO MÉTODO CIENTÍFICO E POLÍTICO                    ;68
ECOB40;INTRODUÇÃO À ECONOMIA I                                     ;68
MAT047;COMPLEMENTOS DE MATEMATICA I A                              ;68
ECO195;HISTORIA DO PENSAMENTO ECONOMICO I                          ;68
ECOB41;CONTABILIDADE SOCIAL                                        ;68
FCC019;CONTABILIDADE E ANALISE DE BALANCO I                        ;68
MATF14;ESTATÍSTICA ECONÔMICA I                                     ;68
ECOB42;TEORIA MACROECONÔMICA I - A                                 ;68
ECOB44;TEORIA MICROECONÔMICA I                                     ;68
MATF15;ESTATÍSTICA ECONÔMICA II                                    ;68
DIR159;INSTITUICÃO DE DIREITO PÚBLICO E PRIVADO                    ;68
ECOB43;TEORIA MACROECONÔMICA II - A                                ;68
ECOB45;TEORIA MICROECONÔMICA II                                    ;68
ECOB46;ECONOMIA MARXISTA I                                         ;68
ECOB47;ECONOMETRIA I                                               ;68
ECOB48;EVOLUÇÃO DO CAPITALISMO I                                   ;68
ECOB49;TEORIA MACROECONÔMICA III                                   ;68
ECOB51;ECONOMIA MARXISTA II                                        ;68
ECOB52;ECONOMETRIA II                                              ;68
ECO170;ORGANIZACAO INDUSTRIAL                                      ;68
ECO175;ECONOMIA DO SETOR PUBLICO                                   ;68
ECOB53;FORMAÇÃO ECONÔMICA DO BRASIL I                              ;68
ECOB54;ENGENHARIA ECONÔMICA DE PROJETOS                            ;68
ECOB55;METODOLOGIA DA PESQUISA EM ECONOMIA                         ;68
ECO173;ECONOMIA  BRASILEIRA  CONTEMPORANEA                         ;68
ECO196;DESENVOLVIMENTO SOCIO-ECONOMICO  I                          ;68
ECOB56;ECONOMIA MONETÁRIA I                                        ;68
ECO193;ECONOMIA INTERNACIONAL I-A                                  ;68
ECOB57;ECONOMIA E MEIO AMBIENTE                                    ;68
ECOB81;ANÁLISE DE INSUMO-PRODUTO                                   ;68
ECOB69;ANÁLISE ECONÔMICA DO DIREITO                                ;68
ECOB71;AVALIAÇÃO DE POLÍTICAS, PROGRAMAS E PROJETOS                ;68
FCC020;CONTABILIDADE ANAL.BALANCO II                               ;68
ECOB83;ECONOMETRIA III                                             ;68
ECOB62;ECONOMIA AGRÁRIA I-A                                        ;68
ECOB79;ECONOMIA COMPORTAMENTAL                                     ;68
ECOB63;ECONOMIA DA CULTURA E DO CONHECIMENTO                       ;68
ECOB72;ECONOMIA DA EDUCAÇÃO I                                      ;68
ECO184;ECONOMIA DA ENERGIA                                         ;51
ECOB86;ECONOMIA DA POLÍTICA PÚBLICA REGULATÓRIA                    ;68
ECOB68;ECONOMIA DA REGULAÇÃO                                       ;68
ECOB73;ECONOMIA DA SAÚDE                                           ;68
ECO190;ECONOMIA DAS EMPRESAS                                       ;68
ECOB74;ECONOMIA DO TRABALHO I - A                                  ;68
ECOB75;ECONOMIA DOS PEQUENOS NEGÓCIOS                              ;68
ECOB77;ECONOMIA INTERNACIONAL II                                   ;68
ECOB80;ECONOMIA MARXISTA III                                       ;68
ECOB82;ECONOMIA MATEMÁTICA I                                       ;68
ECOB89;ECONOMIA MATEMÁTICA II                                      ;68
ECOB76;ECONOMIA MONETÁRIA II                                       ;68
ECOB59;ECONOMIA POLÍTICA INTERNACIONAL                             ;68
ECOB64;ECONOMIA REGIONAL I-A                                       ;68
ECO183;ECONOMIA URBANA                                             ;68
ECOB61;ECONOMIAS LATINO-AMERICANAS                                 ;68
ECOB84;ETICA E TRABALHO ACADÊMICO                                  ;68
ECOB70;FINANÇAS                                                    ;68
ECO178;FORMACAO E ANALISE DA ECONOMIA  BAIANA                      ;68
ECOB85;HISTÓRIA DO PENSAMENTO ECONÔMICO II                         ;68
ECOB87;MERCADO DE CAPITAIS I                                       ;68
ECOB67;ORGANIZAÇÂO INDUSTRIAL I - A                                ;68
ECOB65;SEMINÁRIOS DE CONJUNTURA ECONÕMICA                          ;68
ECOB78;TEORIA DOS JOGOS                                            ;68
ECOB60;TÓPICOS AVANÇADOS EM CRESCIMENTO E DESENVOLVIMENTO ECONÔMICO;68
ECOB66;TÓPICOS ESPECIAIS EM ECONOMIA APLICADA                      ;68
ECOB88;TÓPICOS ESPECIAIS EM TEORIA ECONÔMICA                       ;68
FCH024;INTRODUÇÃO AO ESTUDO DA HISTÓRIA                            ;68
FCH114;SOCIOLOGIA I                                                ;68
FCH115;SOCIOLOGIA II                                               ;68
FCH125;ANTROPOLOGIA II                                             ;68
FCH183;FORMACAO SOCIED BRASILEIRA                                  ;68
FCH331;POLITICA II-A                                               ;68
FCHE90;PENSAMENTO ANTROPOLÓGICO CLÁSSICO NO BRASIL                 ;68
FCHE93;PENSAMENTO POLÍTICO NO BRASIL                               ;68
FCH116;SOCIOLOGIA III                                              ;68
FCH164;ORGANIZACAO POLITICA DO BRASIL                              ;60
FCH291;ANTROPOLOGIA III                                            ;68
FCH300;POLITICA III                                                ;68
FCHE92;EPISTEMOLOGIA DAS CIÊNCIAS SOCIAIS                          ;68
FCH294;ANTROPOLOGIA IV                                             ;68
FCH301;POLITICA IV                                                 ;68
FCHE91;ETNOGRAFIA                                                  ;68
FCHE94;METODOLOGIA DE PROJETOS DE INTERVENÇÃO SOCIAL               ;68
EDC167;METOD.E PRATICA DO ENSINO DE CIÊNCIAS SOCIAIS I             ;136
EDC168;METOD.E PRATICA DO ENSINO DE CIÊNCIAS SOCIAIS II            ;136
FCHF37;ANÁLISE DE POLÍTICAS PÚBLICAS                               ;68
FCH213;ANÁLISE TEÓRICA EM CIÊNCIAS SOCIAIS                         ;68
FCHF08;ANTROPOLOGIA BIOLÓGICA I                                    ;68
FCHF09;ANTROPOLOGIA BIOLÓGICA II                                   ;68
FCHF10;ANTROPOLOGIA DA CONTEMPORANEIDADE                           ;68
EDC273;ANTROPOLOGIA DA EDUCAÇÃO                                    ;68
FCHF04;ANTROPOLOGIA DA ETNICIDADE E DO NACIONALISMO                ;68
FCHF11;ANTROPOLOGIA DA FAMÍLIA E DO PARENTESCO                     ;68
FCH312;ANTROPOLOGIA DA RELIGIAO                                    ;68
FCHF12;ANTROPOLOGIA DA SAÚDE                                       ;68
FCH315;ANTROPOLOGIA DAS SOC INDIGENAS                              ;68
FCH308;ANTROPOLOGIA DO FOLCLORE                                    ;68
FCH292;ANTROPOLOGIA ECONOMICA                                      ;68
FCHF05;ANTROPOLOGIA ERGOLÓGICA                                     ;68
FCH332;ANTROPOLOGIA MEDICA                                         ;68
FCH313;ANTROPOLOGIA POLITICA                                       ;68
FCH311;ANTROPOLOGIA SIMBOLICA                                      ;68
FCH316;ANTROPOLOGIA SOCIED CAMPONESAS                              ;68
FCH314;ANTROPOLOGIA URBANA                                         ;68
FCH045;ARQUEOLOGIA BRASILEIRA                                      ;68
FCHF07;ARQUEOLOGIA MARÍTIMA                                        ;68
FCH323;AUTORITARISMO E DEMOCRACIA                                  ;68
FCHF14;CIDADANIA, PARTIDOS E MOVIMENTOS SOCIAIS                    ;68
FCHF32;CONTROLE SOCIAL E SEGURANÇA                                 ;68
FCH244;CURSO  MONOGRAFICO DE SOCIOLOGIA                            ;68
FCH245;CURSO MONOGRAFICO ANTROPOLOGIA                              ;68
FCH243;CURSO MONOGRÁFICO EM CIÊNCIA POLÍTICA                       ;68
ECO134;ECONOMIA RURAL                                              ;51
EDC291;EDUCACAO DE JOVENS E ADULTOS                                ;68
EDC248;EDUCACAO E IDENTIDADE CULTURAL                              ;68
EDC287;EDUCAÇÃO E TECNOLOGIAS CONTEMPORÂNEAS                       ;68
FCHF15;ELITES, INSTITUIÇÕES POLÍTICAS E SOCIEDADE CIVIL NA BAHIA   ;68
FCH293;EST DOS SISTEMAS DE PARENTESCO                              ;68
FCH318;ESTADO E SOCIEDADE NO BRASIL                                ;68
MAT024;ESTATISTICA II B                                            ;68
MAT117;ESTATISTICA V                                               ;85
FCHF13;ESTUDO ANTROPOLÓGICO DOS MITOS                              ;68
FCHH99;ESTUDOS PRISIONAIS                                          ;68
FCHF33;ESTUDOS SOBRE A GLOBALIZAÇÃO                                ;68
FCH241;ESTUDOS SOCIOLOGICOS NO BRASIL                              ;68
FCH200;ESTUDOS TUPIS                                               ;68
EDCC03;ÉTICA E EDUCAÇÃO                                            ;68
FCH310;ETNIAS E CULTURAS AFRICANA                                  ;68
FCH346;ETNO-PSICO E SOCIED COMPLEXAS                               ;68
GEO017;FUNDAMENTOS DE GEOGRAFIA HUMANA  E  ECONOMICA               ;85
FCHF21;GÊNERO E DESENVOLVIMENTO REGIONAL                           ;68
FCHF20;GÊNERO E PODER                                              ;68
FCHF23;GLOBALIZAÇÃO, NAÇÃO E NACIONALISMO NO MUNDO CONTEMPORÂNEO   ;68
FCH197;HISTÓRIA DA ÁFRICA                                          ;68
FCH163;HISTÓRIA DAS IDÉIAS POLÍTICAS                               ;68
FCH126;HISTÓRIA ECONÔMICA POLÍTICA SOCIAL GERAL E DO BRASIL I      ;68
FCH127;HISTÓRIA ECONÔMICA POLÍTICA SOCIAL GERAL E DO BRASIL II     ;68
FCH324;IGREJA E POLITICA                                           ;68
FCHF24;INSTITUIÇÕES E SISTEMA POLÍTICO NO BRASIL PRÉ-64            ;68
DIR001;INTROD AO ESTUDO DO DIREITO I                               ;68
FCH208;INTRODUCAO A DEMOGRAFIA                                     ;68
EDC266;INTRODUCAO A INFORMATICA  NA EDUCACAO                       ;102
FCH321;LIBERALISMO E ESTADO                                        ;68
EDCB84;LINGUAGEM E EDUCAÇÃO                                        ;68
LET267;LINGUISTICA VIII  N-100                                     ;68
FCH108;LOGICA III                                                  ;102
FCH319;MARXISMO E ESTADO                                           ;68
FCHF16;MARXISMO E POLÍTICA                                         ;68
FCHF19;MÍDIA E POLÍTICA                                            ;68
FCH219;MODEL OPER ANALI MEIO RURAL                                 ;68
FCH320;MOVIMENTOS POLITICOS NA AMERICA LATINA                      ;68
FCH326;MOVIMENTOS POLITICOS NO BRASIL                              ;68
FCH322;MUDANCAS POLITICAS                                          ;68
FCHF25;OPINIÃO PÚBLICA, REPRESENT. SOCIAIS E COMPORTAMENTO POLÍTICO;68
FCH437;PODER POLITICO NA BAHIA CONTEMPORANEA                       ;68
FCH328;PROC HISTORICO DE URBANIZACAO                               ;68
FCHF18;PROCESSOS DE HEGEMONIA E CONTRA-HEGEMONIA                   ;68
FCH165;PSICOLOGIA  SOCIAL - FUNDAMENTOS                            ;45
FCHF26;REPRESENTAÇÃO POLÍTICA E MOVIMENTOS SOCIAIS                 ;68
FCHF28;SINDICALISMO, POLÍTICAS DE CLASSE E ESTADO NO BRASIL        ;68
FCHF35;SOCIABILIDADES RURAIS E TERRITÓRIOS                         ;68
FCHF27;SOCIEDADE E ESTADO NA POLÍTICA BRASILEIRA                   ;68
FCHF34;SOCIEDADE, DESENVOLVIMENTO E MEIO AMBIENTE                  ;68
FCHF06;SÓCIO-ANTROPOLOGIA DO USO DE SUBSTÂNCIAS PSICOATIVAS        ;68
FCH167;SOCIOLOGIA APLICAD SAUDE                                    ;51
FCH266;SOCIOLOGIA DA ARTE                                          ;68
FCHF36;SOCIOLOGIA DA CIÊNCIA E DA TECNOLOGIA                       ;68
FCH265;SOCIOLOGIA DA DESIG SOCIAL                                  ;68
FCH210;SOCIOLOGIA DA RELIGIAO                                      ;68
FCH121;SOCIOLOGIA DO CONHECIMENTO                                  ;68
FCHF30;SOCIOLOGIA DO CRIME                                         ;68
FCH171;SOCIOLOGIA DO DESENVOLVIMENTO                               ;68
FCH170;SOCIOLOGIA DO TRABALHO                                      ;68
FCHF31;SOCIOLOGIA POLÍTICA                                         ;68
FCH172;SOCIOLOGIA RURAL                                            ;51
FCH327;SOCIOLOGIA RURAL I-A                                        ;68
FCH333;SOCIOLOGIA RURAL II-A                                       ;68
FCH305;SOCIOLOGIA V                                                ;68
FCH306;TEC. INVEST. E ANÁLISE EM SOCIOLOGIA                        ;68
FCH329;TECNICA DE ELABORACAO PROJETOS                              ;85
EDC328;TEE - EDUCAÇÃO E CONTEMPORANEIDADE                          ;68
FCH267;TEORIA SOCIOL REALID SOCIAL                                 ;68
FCHF29;TÓPICOS DE TEORIA POLÍTICA CONTEMPORÂNEA                    ;68
EDC282;TRABALHO E EDUCAÇÃO                                         ;68
FCHH98;VIOLÊNCIA E SOCIEDADE                                       ;68
MUSB10;COMPOSIÇÃO I                                                ;51
MUSA93;TÉCNICA VOCAL I                                             ;34
MUSB11;COMPOSIÇÃO II                                               ;51
MUSB12;COMPOSIÇÃO III                                              ;51
MUSB13;COMPOSIÇÃO IV                                               ;51
MUSA84;INSTRUMENTAÇÃO E ORQUESTRAÇÃO I                             ;34
MUSB14;COMPOSIÇÃO V                                                ;51
MUSA85;INSTRUMENTAÇÃO E ORQUESTRAÇÃO II                            ;34
MUSB15;COMPOSIÇÃO VI                                               ;51
MUSA86;INSTRUMENTAÇÃO E ORQUESTRAÇÃO III                           ;34
MUSA90;TÉCNICAS DE ANÁLISE I                                       ;17
MUSB16;COMPOSIÇÃO VII                                              ;51
MUSA87;INSTRUMENTAÇÃO E ORQUETRAÇÃO IV                             ;34
MUSB17;COMPOSIÇÃO VIII                                             ;51
MUSD76;SEMINÁRIOS EM MÚSICA                                        ;68
MUSB18;COMPOSIÇÃO IX                                               ;51
MUSB19;COMPOSIÇÃO X                                                ;51
LET051;FRANCES INSTRUMENTAL I  N-100                               ;51
MUSC65;FUNDAMENTOS DA EDUCAÇÃO MUSICAL  II                         ;68
MUSC64;FUNDAMENTOS DA EDUCAÇÃO MUSICAL I                           ;68
MUSB69;IMPROVISAÇÃO AO TECLADO                                     ;34
MUSA81;INTRODUÇÃO À REGÊNCIA I                                     ;34
MUSA82;INTRODUÇÃO À REGÊNCIA II                                    ;34
LET049;ITALIANO INSTRUMENTAL I  N-100                              ;51
MUSC67;METODOLOGIA   DA EDUCAÇÃO MUSICAL II                        ;68
MUSC66;METODOLOGIA DA EDUCAÇÃO MUSICAL I                           ;68
MUSB21;MÚSICA COMPUTACIONAL I                                      ;17
MUSB22;MÚSICA COMPUTACIONAL II                                     ;17
MUSA67;PERCEPÇÃO MUSICAL IX                                        ;34
MUSA68;PERCEPÇÃO MUSICAL X                                         ;34
MUSB39;PIANO SUPLEMENTAR IX                                        ;34
MUSB37;PIANO SUPLEMENTAR VII                                       ;34
MUSB38;PIANO SUPLEMENTAR VIII                                      ;34
MUSB40;PIANO SUPLEMENTAR X                                         ;34
MUSB85;PRÁTICA  DE  CONJUNTO I - "BIG BAND"                        ;68
MUSB64;REDUÇÃO DE PARTITURA AO PIANO I                             ;17
MUSB65;REDUÇÃO DE PARTITURA AO PIANO II                            ;17
MUSB66;REDUÇÃO DE PARTITURA AO PIANO III                           ;17
MUSB67;REDUÇÃO DE PARTITURA AO PIANO IV                            ;17
MUSB25;REGÊNCIA SUPLEMENTAR III                                    ;34
MUSB26;REGÊNCIA SUPLEMENTAR IV                                     ;34
MUSA96;SEMINÁRIOS EM REPERTÓRIO CORAL I                            ;34
MUSA97;SEMINÁRIOS EM REPERTÓRIO CORAL II                           ;34
MUSA98;SEMINÁRIOS EM REPERTÓRIO CORAL III                          ;34
MUSA99;SEMINÁRIOS EM REPERTÓRIO CORAL IV                           ;34
MUSB01;SEMINÁRIOS EM REPERTÓRIO DE BANDA I                         ;34
MUSB02;SEMINÁRIOS EM REPERTÓRIO DE BANDA II                        ;34
MUSB03;SEMINÁRIOS EM REPERTÓRIO DE BANDA III                       ;34
MUSB04;SEMINÁRIOS EM REPERTÓRIO DE BANDA IV                        ;34
MUSB09;SEMINÁRIOS EM REPERTÓRIO DE ÓPERA I                         ;34
MUSB28;SEMINÁRIOS EM REPERTÓRIO DE ÓPERA II                        ;34
MUSB29;SEMINÁRIOS EM REPERTÓRIO DE ÓPERA III                       ;34
MUSB30;SEMINÁRIOS EM REPERTÓRIO DE ÓPERA IV                        ;34
MUSB05;SEMINÁRIOS EM REPERTÓRIO ORQUESTRAL I                       ;34
MUSB06;SEMINÁRIOS EM REPERTÓRIO ORQUESTRAL II                      ;34
MUSB07;SEMINÁRIOS EM REPERTÓRIO ORQUESTRAL III                     ;34
MUSB08;SEMINÁRIOS EM REPERTÓRIO ORQUESTRAL IV                      ;34
MUSA91;TÉCNICA DE ANÁLISE II                                       ;17
MUSA95;TÉCNICA VOCAL III                                           ;34
MUSB62;VIOLÃO SUPLEMENTAR III                                      ;34
MUSB63;VIOLÃO SUPLEMENTAR IV                                       ;34
EDCB80;FILOSOFIA DA EDUCAÇÃO                                       ;68
MATC73;INTRODUÇÃO À LÓGICA MATEMÁTICA                              ;68
MATC81;SISTEMAS BÁSICOS DE COMPUTAÇÃO: ARQUITETURA E SOFTWARE      ;68
MATD04;ESTRUTURAS DE DADOS                                         ;68
MATC94;INTRODUÇÃO AS LINGUAGENS FORMAIS E TEORIA DA COMPUTAÇÃO     ;68
EDC286;AVALIAÇÃO DA APRENDIZAGEM                                   ;68
MATD05;BANCO DE DADOS E APLICAÇÕES                                 ;68
MATC68;ESTÁGIO SUPERVISIONADO I                                    ;68
MATC76;PRÁTICA DE ENSINO DE COMPUTAÇÃO I                           ;68
MATC78;PROJETO DE SOFTWARE EDUCATIVO                               ;68
MATC69;ESTÁGIO SUPERVISIONADO II                                   ;68
